summit_id,name,elevation,isolation,prominence,latitude,longtitude,type,county,state,type_str
16776,"Deception, Mount",7788,21.74,4128,47.81340,-123.23340,0,Jefferson County,WA,mount
16784,Black Pine Peak,9386,19.23,4086,42.12030,-113.12040,2,Cassia County,ID,peak
17093,"Fernow, Mount",9249,5.89,2811,48.16260,-120.80750,0,Chelan County,WA,mount
17103,Hilgard Peak,11300,75.39,4047,44.91660,-111.45950,2,Madison County,MT,peak
17197,"Irish, Mount",8743,16.49,2563,37.64470,-115.40140,0,Lincoln County,NV,mount
18090,Edna Peak,11660,0.30,80,38.38610,-112.33020,2,Piute County,UT,peak
18438,Jacks Peak,10072,1.82,412,38.99400,-112.13980,2,Millard County,UT,peak
19915,Anderson Mountain,8056,4.88,1026,38.08190,-112.61880,1,Iron County,UT,mountain
24636,Pika Peak,11020,1.48,320,45.13380,-109.77550,2,Carbon County,MT,peak
27000,"Adams, Mount",7690,1.16,670,48.24890,-113.71220,0,Flathead County,MT,mount
32260,"Darwin, Mount",13831,7.17,1891,37.16700,-118.67220,0,Fresno County,CA,mount
33781,Cabin Creek Peak,9968,2.95,748,44.40770,-114.89770,2,Custer County,ID,peak
33999,Van Horn Peak,9616,1.60,836,44.77960,-114.32530,2,Custer County,ID,peak
35278,Sulphur Peak,8302,1.85,592,42.64060,-111.42800,2,Caribou County,ID,peak
35578,Tripod Peak,8082,2.86,516,44.38390,-116.12820,2,Valley County,ID,peak
36445,Jackson Peak,7380,3.24,360,44.01160,-115.77010,2,Boise County,ID,peak
40960,Mahogany Peak,9825,1.15,1045,38.66410,-116.31850,2,Nye County,NV,peak
48871,Gilbert Mountain,8023,2.60,1083,48.48100,-120.58090,1,Okanogan County,WA,mountain
48981,Burroughs Mountain,7828,3.60,408,46.90160,-121.71360,1,Pierce County,WA,mountain
49469,Snow Peak,7103,8.39,1563,48.58180,-118.48290,2,Ferry County,WA,peak
50776,Monumental Mountain,5700,1.71,560,48.67710,-117.18380,1,Pend Oreille County,WA,mountain
51109,Wright Mountain,5430,0.81,490,47.48000,-121.46780,1,King County,WA,mountain
51185,Cee Cee Ah Peak,5374,4.67,1554,48.47110,-117.21370,2,Pend Oreille County,WA,peak
51650,Black Mountain,4997,2.92,1137,48.98540,-122.01920,1,Whatcom County,WA,mountain
51836,Bead Lake Peak,4838,5.78,1218,48.29610,-117.06510,2,Pend Oreille County,WA,peak
51951,Spud Mountain,4740,6.19,800,46.25230,-122.31930,1,Cowlitz County,WA,mountain
53084,Bergen Mountain,3780,1.07,120,46.61060,-122.33760,1,Lewis County,WA,mountain
54862,Devils Peak,1803,1.09,233,45.96580,-122.73380,2,Cowlitz County,WA,peak
55204,"Erie, Mount",1273,8.42,1273,48.45380,-122.62550,0,Skagit County,WA,mount
58085,Morris Peak,7215,1.31,715,35.69020,-117.98710,2,Kern County,CA,peak
62259,"Saint Helena, Mount",4343,11.18,1838,38.66920,-122.63350,0,Sonoma County,CA,mount
65869,"Hood, Mount",2730,11.08,1990,38.45990,-122.55350,0,Sonoma County,CA,mount
71863,Sugarloaf Mountain,7310,2.03,661,32.01420,-109.32480,1,Cochise County,AZ,mountain
75406,Monument Peak,5092,1.80,312,34.23880,-111.26850,2,Gila County,AZ,peak
77513,Panther Peak,3435,0.87,405,32.34610,-111.16520,2,Pima County,AZ,peak
78892,Margies Peak,2493,5.47,1113,33.15920,-112.60600,2,Maricopa County,AZ,peak
79292,Mummy Mountain,2260,1.77,830,33.54310,-111.96140,1,Maricopa County,AZ,mountain
88466,Plateau Mountain,3850,3.98,1780,42.13790,-74.17430,1,Greene County,NY,mountain
88520,Fishing Brook Mountain,3546,2.88,505,43.93430,-74.29480,1,Essex County,NY,mountain
88628,Catamount Mountain,3169,2.37,1513,44.45960,-73.87230,1,Clinton County,NY,mountain
101207,Copple Crown Mountain,1868,9.53,1198,43.53470,-71.11590,1,Carroll County,NH,mountain
104207,Cole Mountain,4020,1.25,560,37.75100,-79.20520,1,Amherst County,VA,mountain
104741,Waits Mountain,3216,5.43,1116,37.78260,-79.84540,1,Alleghany County,VA,mountain
105276,McClung Mountain,2798,1.35,298,37.86590,-79.21830,1,Rockbridge County,VA,mountain
105568,Lewis Mountain,2554,0.78,334,38.27190,-78.74580,1,Rockingham County,VA,mountain
116484,Bead Mountain,4610,7.12,300,41.73800,-103.60890,1,Scotts Bluff County,NE,mountain
2060,Alpine Peak,11552,1.15,452,39.68620,-105.68190,2,Clear Creek County,CO,peak
2111,Niwot Mountain,11471,3.68,91,40.05860,-105.55240,1,Boulder County,CO,mountain
2310,"Eve, Mount",11180,4.10,960,39.49200,-106.70210,0,Eagle County,CO,mount
2441,Montana Mountain,10948,4.86,408,39.85750,-105.59890,1,Gilpin County,CO,mountain
2541,Flatiron Mountain,10825,3.77,405,39.66170,-107.38700,1,Garfield County,CO,mountain
8410,Prospect Peak,9525,4.74,815,44.88780,-110.50260,2,Park County,WY,peak
3185,Green Mountain,9988,2.81,765,38.53490,-105.66040,1,Fremont County,CO,mountain
34808,Howe Peak,8701,2.88,1041,43.71320,-113.10030,2,Butte County,ID,peak
3198,Tennessee Mountain,9980,0.88,200,39.93350,-105.55570,1,Boulder County,CO,mountain
3362,Lily Mountain,9786,1.44,846,40.31910,-105.54110,1,Larimer County,CO,mountain
3513,Cathedral Peak,9619,4.34,359,38.58660,-107.51250,2,Montrose County,CO,peak
5307,Patterson Mountain,7940,6.46,320,38.23690,-108.27660,1,Montrose County,CO,mountain
5953,Iron Mountain,7131,1.54,151,38.84930,-104.91310,1,El Paso County,CO,mountain
7464,Whiskey Mountain,11157,3.75,697,43.43010,-109.62260,1,Fremont County,WY,mountain
7572,"Bannon, Mount",10966,2.80,1240,43.67210,-110.90520,0,Teton County,WY,mount
606,Lenawee Mountain,13204,1.04,344,39.62990,-105.85520,1,Summit County,CO,mountain
1949,"Orton, Mount",11724,1.57,64,40.22710,-105.61960,0,Boulder County,CO,mount
1995,Black Mountain,11654,8.05,2234,38.71840,-105.68730,1,Park County,CO,mountain
11475,Trampas Peak,12170,3.34,990,36.03890,-105.63290,2,Rio Arriba County,NM,peak
12328,Gallinas Peak,8637,38.33,2172,34.24700,-105.78860,2,Lincoln County,NM,peak
13205,Temple Peak,7763,3.08,433,36.50380,-104.14310,2,Colfax County,NM,peak
13725,Colorado Peak,7305,2.96,495,35.66400,-106.22330,2,Santa Fe County,NM,peak
16700,"Nebo, Mount",11928,75.68,5508,39.82180,-111.76020,0,Utah County,UT,mount
16741,Grapevine Peak,8738,17.79,4558,36.96520,-117.14970,2,Nye County,NV,peak
16840,Gilbert Peak,8184,20.17,3684,46.48850,-121.40790,2,Yakima County,WA,peak
17162,Smiley Mountain,11508,11.29,2648,43.69950,-113.81000,1,Custer County,ID,mountain
17172,"Muller, Mount",3748,6.90,2611,48.08980,-123.97980,0,Clallam County,WA,mount
17506,Little Cedar Mountain,8314,13.71,2174,41.01330,-114.83200,1,Elko County,NV,mountain
17635,Salt Pond Mountain,4361,49.53,2061,37.35010,-80.53730,1,Giles County,VA,mountain
18021,"Beulah, Mount",12557,1.41,737,40.79370,-110.68200,0,Summit County,UT,mount
18387,Castle Peak,10234,0.92,174,40.66920,-111.13010,2,Summit County,UT,peak
21527,Bridge Mountain,6803,1.32,1163,37.20620,-112.96610,1,Washington County,UT,mountain
128526,Glade Mountain,3672,3.68,692,34.99830,-83.13420,1,Rabun County,GA,mountain
129530,Sproull Mountain,1188,5.90,398,34.15190,-84.86840,1,Bartow County,GA,mountain
129538,Camp Ground Mountain,1165,3.46,395,34.80430,-84.76440,1,Murray County,GA,mountain
142667,Temptation Peak,5383,4.37,1086,61.16680,-149.52300,2,Anchorage,AK,peak
25537,Crowfeet Mountain,8914,1.93,1034,48.83700,-113.69660,1,Glacier County,MT,mountain
25732,Cooney Mountain,8665,0.61,509,47.57930,-113.62020,1,Missoula County,MT,mountain
33498,Sunset Peak,10693,3.69,953,43.97610,-113.37010,2,Butte County,ID,peak
36192,Tom Beal Peak,7568,2.52,908,46.44520,-114.76900,2,Idaho County,ID,peak
40689,Baker Peak,12298,0.43,198,38.96980,-114.31700,2,White Pine County,NV,peak
41248,Genoa Peak,9150,7.09,1810,39.04300,-119.88110,2,Douglas County,NV,peak
45365,Brougher Mountain,6570,1.09,400,38.06520,-117.23950,1,Nye County,NV,mountain
48876,"Degenhardt, Mount",8020,0.32,320,48.77140,-121.29440,0,Whatcom County,WA,mount
49220,Mix-up Peak,7460,1.03,680,48.45410,-121.06010,2,Skagit County,WA,peak
49464,Ruth Mountain,7115,2.85,1335,48.85970,-121.53280,1,Whatcom County,WA,mountain
50609,Shriner Peak,5834,2.44,774,46.81360,-121.53030,2,Pierce County,WA,peak
50805,Griffin Peak,5682,2.22,262,46.09360,-117.91180,2,Columbia County,WA,peak
51054,"Beljica, Mount",5475,0.74,415,46.78410,-121.94030,0,Pierce County,WA,mount
51550,Cayada Mountain,5063,1.46,283,47.01070,-121.84070,1,Pierce County,WA,mountain
52352,Flattop Mountain,4420,4.86,800,46.02710,-121.61460,1,Skamania County,WA,mountain
53127,Timberhead Mountain,3730,2.08,430,45.84490,-121.61350,1,Skamania County,WA,mountain
53209,Bear Mountain,3620,4.92,1920,47.83230,-120.16620,1,Chelan County,WA,mountain
53228,Stovepipe Mountain,3615,2.48,1395,47.43930,-123.71340,1,Grays Harbor County,WA,mountain
53424,Bear Mountain,3456,0.76,316,47.96980,-118.06780,1,Stevens County,WA,mountain
56014,Wheeler Peak,11663,1.54,363,38.41860,-119.28870,2,Mono County,CA,peak
56466,Disaster Peak,10047,2.19,664,38.44860,-119.73380,2,Alpine County,CA,peak
56755,Phipps Peak,9234,1.08,414,38.95460,-120.14990,2,El Dorado County,CA,peak
57670,"Fillmore, Mount",7715,8.82,1695,39.73020,-120.85250,0,Sierra County,CA,mount
76081,Windmill Mountain,4651,3.12,281,34.85060,-111.90460,1,Yavapai County,AZ,mountain
76925,Salome Peak,3991,6.90,1251,33.83970,-113.71150,2,La Paz County,AZ,peak
80094,Oatman Mountain,1741,7.39,1091,33.05150,-113.13600,1,Maricopa County,AZ,mountain
80900,Hillman Peak,8151,8.01,1451,42.95190,-122.16930,2,Klamath County,OR,peak
88494,Rusk Mountain,3690,2.37,760,42.20090,-74.27700,1,Greene County,NY,mountain
88540,Puffer Mountain,3451,7.60,1670,43.66150,-74.19960,1,Warren County,NY,mountain
93775,Nugent Mountain,4783,3.26,843,29.26270,-103.17180,1,Brewster County,TX,mountain
97403,Saddleback Mountain,2998,3.93,1848,45.50950,-69.13580,1,Piscataquis County,ME,mountain
102670,Gilpin Mountain,3015,1.85,781,44.90850,-72.49480,1,Orleans County,VT,mountain
105254,Dismal Mountain,2816,0.97,156,37.76900,-79.12980,1,Amherst County,VA,mountain
1919,"Yeckel, Mount",11765,3.29,708,39.28660,-106.69980,0,Pitkin County,CO,mount
2115,Bighorn Mountain,11463,3.15,803,40.42960,-105.62000,1,Larimer County,CO,mountain
2311,Greenie Mountain,11157,0.78,217,37.44000,-106.26890,1,Rio Grande County,CO,mountain
2474,Campbell Mountain,10904,1.47,307,37.89140,-106.92480,1,Mineral County,CO,mountain
2648,"Oliphant, Mount",10670,2.17,570,40.81390,-107.37840,0,Moffat County,CO,mount
2667,Turret Peak,10681,1.70,141,37.70120,-106.85420,2,Mineral County,CO,peak
25244,Kaina Mountain,9489,2.19,1369,48.95400,-113.79860,1,Glacier County,MT,mountain
2794,McGregor Mountain,10486,1.32,956,40.41360,-105.57680,1,Larimer County,CO,mountain
11029,Frannie Peak,5340,4.97,150,43.82590,-104.08330,2,Weston County,WY,peak
2889,Bald Mountain,10361,3.27,821,39.39580,-107.42760,1,Garfield County,CO,mountain
3039,North White Peak,10158,0.72,458,37.37580,-105.07930,2,Huerfano County,CO,peak
3246,Devil Mountain,9922,1.74,382,37.28430,-107.27600,1,Archuleta County,CO,mountain
4629,Oil Spring Mountain,8580,6.65,562,39.71550,-108.87600,1,Rio Blanco County,CO,mountain
5443,Red Mountain,7818,3.86,678,39.22050,-107.91090,1,Mesa County,CO,mountain
7495,Table Mountain,11106,2.22,986,43.74670,-110.85170,1,Teton County,WY,mountain
7673,Phelps Mountain,10788,3.16,448,44.05340,-109.31100,1,Park County,WY,mountain
635,Sheep Mountain,13168,2.69,592,38.15880,-107.46590,1,Gunnison County,CO,mountain
651,Taylor Peak,13153,1.03,413,40.27450,-105.68070,2,Grand County,CO,peak
1280,Bowen Mountain,12524,2.94,1271,40.36050,-105.93330,1,Grand County,CO,mountain
12245,"Powell, Mount",8748,16.83,1498,35.46700,-108.24090,0,McKinley County,NM,mount
12569,Tucson Mountain,8333,5.39,1153,33.64400,-105.63620,1,Lincoln County,NM,mountain
15376,"Riley, Mount",5905,1.41,1113,31.92600,-107.06320,0,Doña Ana County,NM,mount
15528,Apache Peak,5760,9.67,1095,31.84250,-108.28640,2,Hidalgo County,NM,peak
16656,"Kipp, Mount",8839,1.46,1119,48.85600,-113.84080,0,Glacier County,MT,mount
16976,"Diablo, Mount",3849,28.14,3119,37.88170,-121.91420,0,Contra Costa County,CA,mount
17017,North Franklin Mountain,7192,25.26,2987,31.90290,-106.49360,1,El Paso County,TX,mountain
17024,Giant Mountain,4625,6.35,2969,44.16110,-73.72030,1,Essex County,NY,mountain
17320,Robinson Mountain,7539,20.40,3767,48.96720,-115.41210,1,Lincoln County,MT,mountain
17404,English Mountain,3629,12.53,2292,35.90110,-83.29800,1,Cocke County,TN,mountain
17482,Steel Mountain,9730,15.15,2188,43.74660,-115.31760,1,Elmore County,ID,mountain
17573,Bennett Peak,6220,5.63,2108,47.82680,-116.03570,2,Shoshone County,ID,peak
17727,Wilson Peak,10705,3.47,885,45.32660,-111.32610,2,Gallatin County,MT,peak
17861,"Davis, Mount",3213,25.14,663,39.78590,-79.17670,0,Somerset County,PA,mount
18287,Red Creek Mountain,10595,12.88,1295,40.40820,-111.00830,1,Wasatch County,UT,mountain
18776,De Moisy Peak,9369,0.95,389,41.18790,-111.87300,2,Weber County,UT,peak
19065,Cobabe Peak,9004,0.50,144,41.38460,-111.78920,2,Weber County,UT,peak
20816,Silver Peak,7273,1.74,303,37.67970,-113.45910,2,Iron County,UT,peak
24904,Tent Mountain,10193,1.33,533,45.41300,-112.98670,1,Beaverhead County,MT,mountain
28754,Goat Mountain,6518,2.19,858,45.71270,-112.74390,1,Silver Bow County,MT,mountain
33531,Elk Peak,10582,2.87,1162,44.02440,-115.03720,2,Custer County,ID,peak
33932,Little Palisades Peak,9707,0.70,207,43.43440,-111.07870,2,Bonneville County,ID,peak
34825,Liars Peak,8689,0.78,329,43.61910,-111.36270,2,Bonneville County,ID,peak
46317,Seven Lakes Mountain,6059,4.88,1089,39.91500,-119.94180,1,Washoe County,NV,mountain
46504,Meiklejohn Peak,5940,1.94,1000,36.88300,-116.66320,2,Nye County,NV,peak
48944,Old Snowy Mountain,7900,0.73,320,46.51220,-121.45430,1,Yakima County,WA,mountain
49325,Haystack Mountain,7303,0.59,243,48.74760,-120.67090,1,Okanogan County,WA,mountain
49977,Iron Peak,6510,0.77,370,47.41500,-120.90020,2,Kittitas County,WA,peak
51700,Carson Mountain,4946,2.96,1166,48.33880,-118.39530,1,Ferry County,WA,mountain
51886,Iron Mountain,4793,6.21,1573,48.47860,-121.94200,1,Skagit County,WA,mountain
52532,Philadelphia Mountain,4258,1.77,1198,47.77950,-121.54310,1,Snohomish County,WA,mountain
56372,Miller Peak,10440,0.38,80,33.81530,-116.67290,2,Riverside County,CA,peak
56611,Sentinel Peak,9634,5.12,1574,36.09660,-117.07760,2,Inyo County,CA,peak
59243,Combs Peak,6193,5.69,1333,33.39450,-116.60580,2,San Diego County,CA,peak
60548,Lost Horse Mountain,5313,3.40,413,33.93660,-116.13640,1,Riverside County,CA,mountain
61975,Jupiter Mountain,4498,2.44,1077,34.59970,-118.39810,1,Los Angeles County,CA,mountain
67263,Sunol Peak,2191,8.82,1726,37.61990,-121.92250,2,Alameda County,CA,peak
69777,Valley Springs Peak,1230,5.95,480,38.20640,-120.84040,2,Calaveras County,CA,peak
71213,Saddle Mountain,8880,3.73,1010,35.43860,-111.73170,1,Coconino County,AZ,mountain
73749,Engine Mountain,5980,1.99,600,32.42550,-109.09200,1,Cochise County,AZ,mountain
76781,Butterfly Mountain,4119,2.35,594,33.22950,-112.21800,1,Maricopa County,AZ,mountain
77567,Dome Mountain,3381,7.07,1211,33.50250,-111.54510,1,Maricopa County,AZ,mountain
77655,Pass Mountain,3312,3.21,1147,33.48590,-111.59700,1,Maricopa County,AZ,mountain
78027,Black Mountain,3008,7.45,1338,32.32360,-112.84290,1,Pima County,AZ,mountain
82064,Echo Mountain,5830,10.80,2170,44.40930,-122.10630,1,Linn County,OR,mountain
86530,Euchre Mountain,2452,6.70,1112,44.83500,-123.87140,1,Lincoln County,OR,mountain
88172,"Talbert, Mount",745,1.94,422,45.42660,-122.55260,0,Clackamas County,OR,mount
104200,Lone Pine Peak,4054,1.11,124,37.40830,-80.49480,2,Giles County,VA,peak
104986,Brushy Mountain,3010,1.85,400,36.98800,-81.27810,1,Wythe County,VA,mountain
108367,"Gibbes, Mount",6540,2.11,440,35.73900,-82.28520,0,Yancey County,NC,mount
110100,Bald Top Mountain,3570,0.83,500,35.42630,-82.39310,1,Henderson County,NC,mountain
779,Eagle Peak,13043,0.39,223,39.44550,-106.58140,2,Eagle County,CO,peak
868,Vasquez Peak,12947,4.03,1007,39.79610,-105.85500,2,Grand County,CO,peak
1200,Grayback Mountain,12616,2.70,476,37.46160,-106.55730,1,Rio Grande County,CO,mountain
1224,Bear Mountain,12585,0.73,285,39.57230,-105.90360,1,Summit County,CO,mountain
1392,Tanima Peak,12420,1.38,359,40.21940,-105.66100,2,Boulder County,CO,peak
1465,Gramps Peak,12340,1.53,560,37.16000,-106.61690,2,Archuleta County,CO,peak
1614,Dome Peak,12172,2.53,232,39.98960,-107.04840,2,Garfield County,CO,peak
1631,Granite Peak,12147,2.75,607,37.46890,-107.41140,2,Hinsdale County,CO,peak
1703,Nipple Mountain,12060,0.54,200,37.29650,-106.77160,1,Archuleta County,CO,mountain
2089,Little Gravel Mountain,11509,1.41,249,40.25690,-106.00770,1,Grand County,CO,mountain
2128,Seven Utes Mountain,11453,1.41,473,40.47850,-105.93430,1,Jackson County,CO,mountain
2195,Shipler Mountain,11340,1.94,160,40.42750,-105.83730,1,Grand County,CO,mountain
2776,Royal Mountain,10502,1.03,82,39.56860,-106.10950,1,Summit County,CO,mountain
12546,Big Hatchet Peak,8356,23.42,3706,31.63530,-108.39870,2,Hidalgo County,NM,peak
3748,"Deception, Mount",9363,8.96,463,39.09890,-105.05940,0,Teller County,CO,mount
3817,"Herring, Mount",9292,2.09,442,38.16190,-105.34050,0,Custer County,CO,mount
6891,Henderson Peak,13115,0.69,775,43.13750,-109.66140,2,Sublette County,WY,peak
242,McClellan Mountain,13587,0.75,167,39.64310,-105.78300,1,Clear Creek County,CO,mountain
479,Aztec Mountain,13310,1.94,610,37.59180,-107.61600,1,La Plata County,CO,mountain
607,Bennett Peak,13203,17.11,1743,37.48330,-106.43400,2,Rio Grande County,CO,peak
13080,Green Mountain,7878,5.50,1008,36.73680,-104.26650,1,Colfax County,NM,mountain
14119,Treasure Mountain,6983,1.80,373,32.79960,-108.37860,1,Grant County,NM,mountain
14549,Hachita Peak,6639,12.81,2144,31.84170,-108.45330,2,Hidalgo County,NM,peak
14739,San Jose Mountain,6485,2.37,385,32.77500,-108.11140,1,Grant County,NM,mountain
15426,Steins Peak,5861,2.73,1081,32.33360,-109.04460,2,Hidalgo County,NM,peak
16718,Miller Peak,9466,66.82,5011,31.39290,-110.29310,2,Cochise County,AZ,peak
16747,Emory Peak,7825,42.25,4495,29.24600,-103.30510,2,Brewster County,TX,peak
16758,Santiago Peak,5687,34.91,4397,33.71070,-117.53420,2,Orange County,CA,peak
16970,Hayden Peak,8403,71.96,3133,42.98040,-116.65740,2,Owyhee County,ID,peak
16988,Big Craggy Peak,8470,10.05,3090,48.76290,-120.32800,2,Okanogan County,WA,peak
17125,"Davidson, Mount",7864,11.83,2724,39.30820,-119.66340,0,Storey County,NV,mount
17321,Gunsight Peak,8244,15.76,2384,41.92420,-112.12720,2,Box Elder County,UT,peak
17457,Buckhorn Mountain,5602,10.40,2222,48.94580,-118.98620,1,Okanogan County,WA,mountain
17629,Mohon Peak,7499,34.29,2064,34.94900,-113.29880,2,Yavapai County,AZ,peak
17663,"Osceola, Mount",4340,6.05,2040,44.00140,-71.53590,0,Grafton County,NH,mount
21660,Swett Peak,6725,0.46,295,37.71250,-113.25050,2,Iron County,UT,peak
25744,Dome Shaped Mountain,8656,14.14,1636,46.30600,-113.78110,1,Granite County,MT,mountain
29090,Strawberry Mountain,6264,1.42,604,48.21310,-113.98210,1,Flathead County,MT,mountain
33302,Leatherman Peak,12228,4.50,1688,44.08210,-113.73320,2,Custer County,ID,peak
35540,Freeman Peak,8111,1.21,441,43.95130,-115.70770,2,Boise County,ID,peak
36294,Birch Creek Mountain,7486,6.56,466,43.29180,-111.86200,1,Bingham County,ID,mountain
40833,Bonanza Peak,10396,1.73,833,36.35940,-115.74720,2,Clark County,NV,peak
41336,Alpha Peak,9020,2.67,240,39.54800,-115.83260,2,White Pine County,NV,peak
48801,"Challenger, Mount",8207,1.92,627,48.83640,-121.34220,0,Whatcom County,WA,mount
48872,Holliway Mountain,8020,0.97,640,48.61720,-120.73070,1,Okanogan County,WA,mountain
49148,Whatcom Peak,7574,1.75,1314,48.85750,-121.37440,2,Whatcom County,WA,peak
50477,Trappers Peak,5966,0.48,306,48.68830,-121.32250,2,Whatcom County,WA,peak
50954,Hungry Mountain,5552,3.25,532,48.59240,-117.14910,1,Pend Oreille County,WA,mountain
52955,Moon Mountain,3888,3.51,1308,48.27910,-118.32140,1,Ferry County,WA,mountain
54723,Snag Peak,2015,5.57,1755,48.20810,-124.52140,2,Clallam County,WA,peak
55063,Elk Mountain,1505,4.81,845,46.32780,-123.55090,1,Wahkiakum County,WA,mountain
56788,Crater Mountain,9172,7.16,1242,37.87810,-119.00710,1,Mono County,CA,mountain
60350,Ryan Mountain,5457,4.95,917,33.98630,-116.13460,1,Riverside County,CA,mountain
63159,Tecate Peak,3885,10.68,1905,32.57950,-116.68890,2,San Diego County,CA,peak
64340,Rainbow Peak,3364,3.08,398,40.39450,-124.16660,2,Humboldt County,CA,peak
64747,Johnstone Peak,3180,3.14,640,34.16090,-117.79780,2,Los Angeles County,CA,peak
65611,Castro Peak,2824,7.49,1034,34.08570,-118.78570,2,Los Angeles County,CA,peak
68470,Grizzly Peak,1750,0.64,120,37.88200,-122.23330,2,Contra Costa County,CA,peak
71306,"Hayden, Mount",8362,2.44,542,36.27250,-111.96910,0,Coconino County,AZ,mount
71707,McFadden Horse Mountain,7510,2.79,890,33.88000,-110.94390,1,Gila County,AZ,mountain
73558,Airmen Peak,6100,1.38,360,32.35110,-110.68600,2,Pima County,AZ,peak
